"","Year","Quarter","Sector","Measure","Value","SE","Lower.CI","Upper.CI","date"
"3796",2020,3,"335","Logistics/transportation constraints",NA,"0",3.39,3.41,2020-07-01
"3797",2020,3,"335","Sufficient inventory of finished goods",4.9,"7.1",5.69,5.71,2020-07-01
"3798",2020,3,"335","Strike or work stoppage",0,"4",1.09,1.11,2020-07-01
"3799",2020,3,"335","Seasonal operations",NA,"5.1",6.59,6.61,2020-07-01
"3800",2020,3,"335","Environmental restrictions",NA,"0",2.69,2.71,2020-07-01
"3801",2020,3,"335","Other (actual production less than full production)",23.7,"D",32.28,32.32,2020-07-01
"3802",2020,3,"336","Building capital expenditures",9.6,"6.1",NA,NA,2020-07-01
"3803",2020,3,"336","Machinery capital expenditures",13.4,"6.2",NA,NA,2020-07-01
"3804",2020,3,"336","Building retirements",NA,"4.2",NA,NA,2020-07-01
"3805",2020,3,"336","Machinery retirements",NA,"6.8",NA,NA,2020-07-01
"3806",2020,3,"336","Price changed, product mix same",9.3,"4",NA,NA,2020-07-01
"3807",2020,3,"336","Revised estimation assumptions",14.5,"8",NA,NA,2020-07-01
"3808",2020,3,"336","Change in method of operation",6.7,"4.4",NA,NA,2020-07-01
"3809",2020,3,"336","Change in product mix or specifications",18.2,"5",NA,NA,2020-07-01
"3810",2020,3,"336","Change in material input",NA,"5.6",NA,NA,2020-07-01
"3811",2020,3,"336","Other (full capacity: current vs. prior quarter)",58.7,"5",NA,NA,2020-07-01
"3812",2020,3,"336","Not profitable to operate at full capacity",9.9,"0",NA,NA,2020-07-01
"3813",2020,3,"336","Insufficient supply of materials",17.5,"1.3",NA,NA,2020-07-01
"3814",2020,3,"336","Insufficient orders",58.9,"D",NA,NA,2020-07-01
"3815",2020,3,"336","Insufficient supply of labor",23.4,"1.9",NA,NA,2020-07-01
"3816",2020,3,"336","Lack of sufficient fuel or energy",0,"1.8",NA,NA,2020-07-01
"3817",2020,3,"336","Equipment limitations",7.6,"0",NA,NA,2020-07-01
"3818",2020,3,"336","Storage limitations",5.5,"D",NA,NA,2020-07-01
"3819",2020,3,"336","Logistics/transportation constraints",5.1,"D",NA,NA,2020-07-01
"3820",2020,3,"336","Sufficient inventory of finished goods",2.7,"5.6",NA,NA,2020-07-01
"3821",2020,3,"336","Strike or work stoppage",NA,"0.9",NA,NA,2020-07-01
"3822",2020,3,"336","Seasonal operations",NA,"1.4",NA,NA,2020-07-01
"3823",2020,3,"336","Environmental restrictions",0.2,"0",NA,NA,2020-07-01
"3824",2020,3,"336","Other (actual production less than full production)",33.4,"0.7",NA,NA,2020-07-01
"3825",2020,3,"337","Building capital expenditures",NA,"1.8",NA,NA,2020-07-01
"3826",2020,3,"337","Machinery capital expenditures",15.5,"1.8",NA,NA,2020-07-01
"3827",2020,3,"337","Building retirements",0,"0.9",NA,NA,2020-07-01
"3828",2020,3,"337","Machinery retirements",NA,"2.1",NA,NA,2020-07-01
"3829",2020,3,"337","Price changed, product mix same",3.7,"1.2",NA,NA,2020-07-01
"3830",2020,3,"337","Revised estimation assumptions",16.6,"2.8",NA,NA,2020-07-01
"3831",2020,3,"337","Change in method of operation",2.8,"1.1",NA,NA,2020-07-01
"3832",2020,3,"337","Change in product mix or specifications",13.8,"1.1",NA,NA,2020-07-01
"3833",2020,3,"337","Change in material input",7,"1.7",NA,NA,2020-07-01
"3834",2020,3,"337","Other (full capacity: current vs. prior quarter)",47.7,"1.4",NA,NA,2020-07-01
"3835",2020,3,"337","Not profitable to operate at full capacity",15.4,"0",NA,NA,2020-07-01
"3836",2020,3,"337","Insufficient supply of materials",5.7,"0.8",NA,NA,2020-07-01
"3837",2020,3,"337","Insufficient orders",45.6,"0.7",NA,NA,2020-07-01
"3838",2020,3,"337","Insufficient supply of labor",32.5,"0.7",NA,NA,2020-07-01
"3839",2020,3,"337","Lack of sufficient fuel or energy",0,"0.8",NA,NA,2020-07-01
"3840",2020,3,"337","Equipment limitations",6.2,"0.4",NA,NA,2020-07-01
"3841",2020,3,"337","Storage limitations",6.5,"0.9",NA,NA,2020-07-01
"3842",2020,3,"337","Logistics/transportation constraints",3.8,"0.6",NA,NA,2020-07-01
"3843",2020,3,"337","Sufficient inventory of finished goods",NA,"1.7",NA,NA,2020-07-01
"3844",2020,3,"337","Strike or work stoppage",0,"D",NA,NA,2020-07-01
"3845",2020,3,"337","Seasonal operations",0.9,"1.4",NA,NA,2020-07-01
"3846",2020,3,"337","Environmental restrictions",0,"0",NA,NA,2020-07-01
"3847",2020,3,"337","Other (actual production less than full production)",29.4,"D",NA,NA,2020-07-01
"3848",2020,3,"339","Building capital expenditures",5.9,"6.4",NA,NA,2020-07-01
"3849",2020,3,"339","Machinery capital expenditures",10.7,"2",NA,NA,2020-07-01
"3850",2020,3,"339","Building retirements",0,"1.7",NA,NA,2020-07-01
"3851",2020,3,"339","Machinery retirements",NA,"7.7",NA,NA,2020-07-01
"3852",2020,3,"339","Price changed, product mix same",15.7,"0.7",NA,NA,2020-07-01
"3853",2020,3,"339","Revised estimation assumptions",18.3,"8",NA,NA,2020-07-01
"3854",2020,3,"339","Change in method of operation",7.2,"5.1",NA,NA,2020-07-01
"3855",2020,3,"339","Change in product mix or specifications",23.6,"5.4",NA,NA,2020-07-01
"3856",2020,3,"339","Change in material input",5.8,"5.5",NA,NA,2020-07-01
"3857",2020,3,"339","Other (full capacity: current vs. prior quarter)",40.7,"6.1",NA,NA,2020-07-01
"3858",2020,3,"339","Not profitable to operate at full capacity",13.6,"D",NA,NA,2020-07-01
"3859",2020,3,"339","Insufficient supply of materials",18.2,"1.9",NA,NA,2020-07-01
"3860",2020,3,"339","Insufficient orders",73.6,"5.4",NA,NA,2020-07-01
"3861",2020,3,"339","Insufficient supply of labor",20.2,"1.2",NA,NA,2020-07-01
"3862",2020,3,"339","Lack of sufficient fuel or energy",0,"4.2",NA,NA,2020-07-01
"3863",2020,3,"339","Equipment limitations",1.9,"0",NA,NA,2020-07-01
"3864",2020,3,"339","Storage limitations",NA,"2.9",NA,NA,2020-07-01
"3865",2020,3,"339","Logistics/transportation constraints",2.6,"D",NA,NA,2020-07-01
"3866",2020,3,"339","Sufficient inventory of finished goods",2.7,"5.6",NA,NA,2020-07-01
"3867",2020,3,"339","Strike or work stoppage",0,"0",NA,NA,2020-07-01
"3868",2020,3,"339","Seasonal operations",NA,"D",NA,NA,2020-07-01
"3869",2020,3,"339","Environmental restrictions",NA,"0",NA,NA,2020-07-01
"3870",2020,3,"339","Other (actual production less than full production)",25.8,"0",NA,NA,2020-07-01
"3871",2020,2,"All","Building capital expenditures",2.2,"D",NA,NA,2020-04-01
"3872",2020,2,"All","Machinery capital expenditures",7.1,"1.9",NA,NA,2020-04-01
"3873",2020,2,"All","Building retirements",0,"0",NA,NA,2020-04-01
"3874",2020,2,"All","Machinery retirements",1.5,"11.1",NA,NA,2020-04-01
"3875",2020,2,"All","Price changed, product mix same",15.2,"0",NA,NA,2020-04-01
"3876",2020,2,"All","Revised estimation assumptions",13.2,"11.8",NA,NA,2020-04-01
"3877",2020,2,"All","Change in method of operation",3.3,"12.3",NA,NA,2020-04-01
"3878",2020,2,"All","Change in product mix or specifications",24.1,"D",NA,NA,2020-04-01
"3879",2020,2,"All","Change in material input",4.7,"13.7",NA,NA,2020-04-01
"3880",2020,2,"All","Other (full capacity: current vs. prior quarter)",47.7,"D",NA,NA,2020-04-01
"3881",2020,2,"All","Not profitable to operate at full capacity",9.4,"0",NA,NA,2020-04-01
"3882",2020,2,"All","Insufficient supply of materials",9.4,"D",NA,NA,2020-04-01
"3883",2020,2,"All","Insufficient orders",70.8,"9.7",NA,NA,2020-04-01
"3884",2020,2,"All","Insufficient supply of labor",15.2,"D",NA,NA,2020-04-01
"3885",2020,2,"All","Lack of sufficient fuel or energy",0,"14.2",NA,NA,2020-04-01
"3886",2020,2,"All","Equipment limitations",4.9,"0",NA,NA,2020-04-01
"3887",2020,2,"All","Storage limitations",3.7,"12.9",NA,NA,2020-04-01
"3888",2020,2,"All","Logistics/transportation constraints",3.4,"0",NA,NA,2020-04-01
"3889",2020,2,"All","Sufficient inventory of finished goods",5.7,"14.2",NA,NA,2020-04-01
"3890",2020,2,"All","Strike or work stoppage",1.1,"0",NA,NA,2020-04-01
"3891",2020,2,"All","Seasonal operations",6.6,"D",NA,NA,2020-04-01
"3892",2020,2,"All","Environmental restrictions",2.7,"0",NA,NA,2020-04-01
"3893",2020,2,"All","Other (actual production less than full production)",32.3,"0",NA,NA,2020-04-01
"3894",2020,2,"311","Building capital expenditures",NA,"2.1",NA,NA,2020-04-01
"3895",2020,2,"311","Machinery capital expenditures",2.6,"12.6",NA,NA,2020-04-01
"3896",2020,2,"311","Building retirements",0,"0",NA,NA,2020-04-01
"3897",2020,2,"311","Machinery retirements",NA,"19.9",NA,NA,2020-04-01
"3898",2020,2,"311","Price changed, product mix same",19.4,"0",NA,NA,2020-04-01
"3899",2020,2,"311","Revised estimation assumptions",3.3,"26.3",NA,NA,2020-04-01
"3900",2020,2,"311","Change in method of operation",2.9,"0.5",NA,NA,2020-04-01
"3901",2020,2,"311","Change in product mix or specifications",41.9,"D",NA,NA,2020-04-01
"3902",2020,2,"311","Change in material input",1.2,"13.4",NA,NA,2020-04-01
"3903",2020,2,"311","Other (full capacity: current vs. prior quarter)",43,"0.1",NA,NA,2020-04-01
"3904",2020,2,"311","Not profitable to operate at full capacity",14.1,"0",NA,NA,2020-04-01
"3905",2020,2,"311","Insufficient supply of materials",12.3,"0",NA,NA,2020-04-01
"3906",2020,2,"311","Insufficient orders",74.9,"D",NA,NA,2020-04-01
"3907",2020,2,"311","Insufficient supply of labor",19.3,"D",NA,NA,2020-04-01
"3908",2020,2,"311","Lack of sufficient fuel or energy",NA,"5.1",NA,NA,2020-04-01
"3909",2020,2,"311","Equipment limitations",5.1,"0",NA,NA,2020-04-01
"3910",2020,2,"311","Storage limitations",13,"D",NA,NA,2020-04-01
"3911",2020,2,"311","Logistics/transportation constraints",1.6,"0",NA,NA,2020-04-01
"3912",2020,2,"311","Sufficient inventory of finished goods",10.3,"16.1",NA,NA,2020-04-01
"3913",2020,2,"311","Strike or work stoppage",0,"0",NA,NA,2020-04-01
"3914",2020,2,"311","Seasonal operations",10.3,"D",NA,NA,2020-04-01
"3915",2020,2,"311","Environmental restrictions",NA,"0",NA,NA,2020-04-01
"3916",2020,2,"311","Other (actual production less than full production)",26.4,"D",NA,NA,2020-04-01
"3917",2020,2,"312","Building capital expenditures",0,"24.6",NA,NA,2020-04-01
"3918",2020,2,"312","Machinery capital expenditures",NA,"0",NA,NA,2020-04-01
"3919",2020,2,"312","Building retirements",0,"D",NA,NA,2020-04-01
"3920",2020,2,"312","Machinery retirements",0,"7.2",NA,NA,2020-04-01
"3921",2020,2,"312","Price changed, product mix same",NA,"26.7",NA,NA,2020-04-01
"3922",2020,2,"312","Revised estimation assumptions",2.5,"26.1",NA,NA,2020-04-01
"3923",2020,2,"312","Change in method of operation",0,"13.1",NA,NA,2020-04-01
"3924",2020,2,"312","Change in product mix or specifications",18,"6.3",NA,NA,2020-04-01
"3925",2020,2,"312","Change in material input",0,"16",NA,NA,2020-04-01
"3926",2020,2,"312","Other (full capacity: current vs. prior quarter)",79.2,"14.5",NA,NA,2020-04-01
"3927",2020,2,"312","Not profitable to operate at full capacity",21,"0",NA,NA,2020-04-01
"3928",2020,2,"312","Insufficient supply of materials",NA,"0",NA,NA,2020-04-01
"3929",2020,2,"312","Insufficient orders",54.4,"D",NA,NA,2020-04-01
"3930",2020,2,"312","Insufficient supply of labor",NA,"D",NA,NA,2020-04-01
"3931",2020,2,"312","Lack of sufficient fuel or energy",0,"D",NA,NA,2020-04-01
"3932",2020,2,"312","Equipment limitations",NA,"D",NA,NA,2020-04-01
"3933",2020,2,"312","Storage limitations",11.2,"9.1",NA,NA,2020-04-01
"3934",2020,2,"312","Logistics/transportation constraints",NA,"D",NA,NA,2020-04-01
"3935",2020,2,"312","Sufficient inventory of finished goods",36.3,"13",NA,NA,2020-04-01
"3936",2020,2,"312","Strike or work stoppage",0,"D",NA,NA,2020-04-01
"3937",2020,2,"312","Seasonal operations",25.1,"D",NA,NA,2020-04-01
"3938",2020,2,"312","Environmental restrictions",0,"0",NA,NA,2020-04-01
"3939",2020,2,"312","Other (actual production less than full production)",43.7,"0",NA,NA,2020-04-01
"3940",2020,2,"313","Building capital expenditures",0,"D",NA,NA,2020-04-01
"3941",2020,2,"313","Machinery capital expenditures",NA,"D",NA,NA,2020-04-01
"3942",2020,2,"313","Building retirements",0,"D",NA,NA,2020-04-01
"3943",2020,2,"313","Machinery retirements",0,"2.8",NA,NA,2020-04-01
"3944",2020,2,"313","Price changed, product mix same",2.8,"D",NA,NA,2020-04-01
"3945",2020,2,"313","Revised estimation assumptions",15.9,"36.9",NA,NA,2020-04-01
"3946",2020,2,"313","Change in method of operation",0,"2",NA,NA,2020-04-01
"3947",2020,2,"313","Change in product mix or specifications",22.4,"D",NA,NA,2020-04-01
"3948",2020,2,"313","Change in material input",0,"13.8",NA,NA,2020-04-01
"3949",2020,2,"313","Other (full capacity: current vs. prior quarter)",61.9,"2.5",NA,NA,2020-04-01
"3950",2020,2,"313","Not profitable to operate at full capacity",1,"0",NA,NA,2020-04-01
"3951",2020,2,"313","Insufficient supply of materials",NA,"D",NA,NA,2020-04-01
"3952",2020,2,"313","Insufficient orders",77.4,"D",NA,NA,2020-04-01
"3953",2020,2,"313","Insufficient supply of labor",0.4,"D",NA,NA,2020-04-01
"3954",2020,2,"313","Lack of sufficient fuel or energy",0,"D",NA,NA,2020-04-01
"3955",2020,2,"313","Equipment limitations",0,"D",NA,NA,2020-04-01
"3956",2020,2,"313","Storage limitations",NA,"D",NA,NA,2020-04-01
"3957",2020,2,"313","Logistics/transportation constraints",NA,"14.3",NA,NA,2020-04-01
"3958",2020,2,"313","Sufficient inventory of finished goods",6,"11.4",NA,NA,2020-04-01
"3959",2020,2,"313","Strike or work stoppage",0,"0",NA,NA,2020-04-01
"3960",2020,2,"313","Seasonal operations",NA,"D",NA,NA,2020-04-01
"3961",2020,2,"313","Environmental restrictions",0,"0",NA,NA,2020-04-01
"3962",2020,2,"313","Other (actual production less than full production)",43.6,"0",NA,NA,2020-04-01
"3963",2020,2,"314","Building capital expenditures",0,"0",NA,NA,2020-04-01
"3964",2020,2,"314","Machinery capital expenditures",NA,"0",NA,NA,2020-04-01
"3965",2020,2,"314","Building retirements",0,"0",NA,NA,2020-04-01
"3966",2020,2,"314","Machinery retirements",NA,"26.6",NA,NA,2020-04-01
"3967",2020,2,"314","Price changed, product mix same",31.2,"0",NA,NA,2020-04-01
"3968",2020,2,"314","Revised estimation assumptions",0,"20.1",NA,NA,2020-04-01
"3969",2020,2,"314","Change in method of operation",NA,"D",NA,NA,2020-04-01
"3970",2020,2,"314","Change in product mix or specifications",8.4,"1.2",NA,NA,2020-04-01
"3971",2020,2,"314","Change in material input",44.2,"22.5",NA,NA,2020-04-01
"3972",2020,2,"314","Other (full capacity: current vs. prior quarter)",42.5,"22.4",NA,NA,2020-04-01
"3973",2020,2,"314","Not profitable to operate at full capacity",13.9,"D",NA,NA,2020-04-01
"3974",2020,2,"314","Insufficient supply of materials",8.2,"D",NA,NA,2020-04-01
"3975",2020,2,"314","Insufficient orders",68.4,"D",NA,NA,2020-04-01
"3976",2020,2,"314","Insufficient supply of labor",17,"D",NA,NA,2020-04-01
"3977",2020,2,"314","Lack of sufficient fuel or energy",0,"22.4",NA,NA,2020-04-01
"3978",2020,2,"314","Equipment limitations",0,"0",NA,NA,2020-04-01
"3979",2020,2,"314","Storage limitations",NA,"D",NA,NA,2020-04-01
"3980",2020,2,"314","Logistics/transportation constraints",NA,"D",NA,NA,2020-04-01
"3981",2020,2,"314","Sufficient inventory of finished goods",NA,"25.3",NA,NA,2020-04-01
"3982",2020,2,"314","Strike or work stoppage",NA,"D",NA,NA,2020-04-01
"3983",2020,2,"314","Seasonal operations",11.5,"8.1",NA,NA,2020-04-01
"3984",2020,2,"314","Environmental restrictions",NA,"0",NA,NA,2020-04-01
"3985",2020,2,"314","Other (actual production less than full production)",23.2,"D",NA,NA,2020-04-01
"3986",2020,2,"315","Building capital expenditures",NA,"11.1",NA,NA,2020-04-01
"3987",2020,2,"315","Machinery capital expenditures",NA,"7.5",NA,NA,2020-04-01
"3988",2020,2,"315","Building retirements",0,"1.1",NA,NA,2020-04-01
"3989",2020,2,"315","Machinery retirements",0,"1.9",NA,NA,2020-04-01
"3990",2020,2,"315","Price changed, product mix same",NA,"0.9",NA,NA,2020-04-01
"3991",2020,2,"315","Revised estimation assumptions",NA,"11.9",NA,NA,2020-04-01
"3992",2020,2,"315","Change in method of operation",NA,"7.4",NA,NA,2020-04-01
"3993",2020,2,"315","Change in product mix or specifications",4.4,"4.1",NA,NA,2020-04-01
"3994",2020,2,"315","Change in material input",NA,"7.9",NA,NA,2020-04-01
"3995",2020,2,"315","Other (full capacity: current vs. prior quarter)",62.6,"7",NA,NA,2020-04-01
"3996",2020,2,"315","Not profitable to operate at full capacity",3.7,"0",NA,NA,2020-04-01
"3997",2020,2,"315","Insufficient supply of materials",NA,"4",NA,NA,2020-04-01
"3998",2020,2,"315","Insufficient orders",46.4,"2.2",NA,NA,2020-04-01
"3999",2020,2,"315","Insufficient supply of labor",5.2,"1.3",NA,NA,2020-04-01
"4000",2020,2,"315","Lack of sufficient fuel or energy",0,"4",NA,NA,2020-04-01
"4001",2020,2,"315","Equipment limitations",NA,"D",NA,NA,2020-04-01
"4002",2020,2,"315","Storage limitations",NA,"5",NA,NA,2020-04-01
"4003",2020,2,"315","Logistics/transportation constraints",NA,"D",NA,NA,2020-04-01
"4004",2020,2,"315","Sufficient inventory of finished goods",NA,"7.1",NA,NA,2020-04-01
"4005",2020,2,"315","Strike or work stoppage",NA,"D",NA,NA,2020-04-01
"4006",2020,2,"315","Seasonal operations",NA,"4.2",NA,NA,2020-04-01
"4007",2020,2,"315","Environmental restrictions",16.4,"0",NA,NA,2020-04-01
"4008",2020,2,"315","Other (actual production less than full production)",67.7,"D",NA,NA,2020-04-01
"4009",2020,2,"316","Building capital expenditures",0,"6.4",NA,NA,2020-04-01
"4010",2020,2,"316","Machinery capital expenditures",NA,"6.8",NA,NA,2020-04-01
"4011",2020,2,"316","Building retirements",0,"0.9",NA,NA,2020-04-01
"4012",2020,2,"316","Machinery retirements",0,"11.5",NA,NA,2020-04-01
"4013",2020,2,"316","Price changed, product mix same",0,"3.4",NA,NA,2020-04-01
"4014",2020,2,"316","Revised estimation assumptions",0,"14.4",NA,NA,2020-04-01
"4015",2020,2,"316","Change in method of operation",0,"3.3",NA,NA,2020-04-01
"4016",2020,2,"316","Change in product mix or specifications",15.7,"2.6",NA,NA,2020-04-01
"4017",2020,2,"316","Change in material input",0,"9.2",NA,NA,2020-04-01
"4018",2020,2,"316","Other (full capacity: current vs. prior quarter)",88.9,"2.9",NA,NA,2020-04-01
"4019",2020,2,"316","Not profitable to operate at full capacity",NA,"0",NA,NA,2020-04-01
"4020",2020,2,"316","Insufficient supply of materials",2.4,"3.6",NA,NA,2020-04-01
"4021",2020,2,"316","Insufficient orders",37.6,"2.9",NA,NA,2020-04-01
"4022",2020,2,"316","Insufficient supply of labor",41.8,"2.4",NA,NA,2020-04-01
"4023",2020,2,"316","Lack of sufficient fuel or energy",NA,"0.6",NA,NA,2020-04-01
"4024",2020,2,"316","Equipment limitations",NA,"0",NA,NA,2020-04-01
"4025",2020,2,"316","Storage limitations",NA,"5.5",NA,NA,2020-04-01
"4026",2020,2,"316","Logistics/transportation constraints",NA,"0",NA,NA,2020-04-01
"4027",2020,2,"316","Sufficient inventory of finished goods",41.2,"8.7",NA,NA,2020-04-01
"4028",2020,2,"316","Strike or work stoppage",0,"0",NA,NA,2020-04-01
"4029",2020,2,"316","Seasonal operations",NA,"11",NA,NA,2020-04-01
"4030",2020,2,"316","Environmental restrictions",NA,"0",NA,NA,2020-04-01
"4031",2020,2,"316","Other (actual production less than full production)",46.7,"D",NA,NA,2020-04-01
"4032",2020,2,"321","Building capital expenditures",NA,"D",NA,NA,2020-04-01
"4033",2020,2,"321","Machinery capital expenditures",8.9,"3.1",NA,NA,2020-04-01
"4034",2020,2,"321","Building retirements",0,"0",NA,NA,2020-04-01
"4035",2020,2,"321","Machinery retirements",NA,"12.1",NA,NA,2020-04-01
"4036",2020,2,"321","Price changed, product mix same",41.8,"0",NA,NA,2020-04-01
"4037",2020,2,"321","Revised estimation assumptions",16,"16",NA,NA,2020-04-01
"4038",2020,2,"321","Change in method of operation",1.6,"0.3",NA,NA,2020-04-01
"4039",2020,2,"321","Change in product mix or specifications",4.6,"5.3",NA,NA,2020-04-01
"4040",2020,2,"321","Change in material input",1.5,"7.7",NA,NA,2020-04-01
"4041",2020,2,"321","Other (full capacity: current vs. prior quarter)",42,"5.4",NA,NA,2020-04-01
