Date of data,Commodity code,Commodity,Trading partner code,Trading partner,US dollar
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",309,Netherlands,"241,742,766"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",312,Spain,"103,335"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",315,Austria,"18,417,002"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",316,Bulgaria,"1,037,828"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",318,Finland,"5,000,447"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",321,Hungary,"8,027"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",323,Liechtenstein,"15,011"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",328,Romania,"4,312"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",330,Sweden,"8,019,511"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",331,Switzerland,"11,538,737"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",344,Russia,303
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",347,Ukraine,"87,500"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",350,Slovenia,"58,000"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",351,Croatia,"1,520"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",352,"Czechia(Czech Republic)","53,904"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",353,Slovakia,"3,030"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",402,Argentina,"1,300"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",429,Mexico,"1,052,134"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",501,Canada,"1,176,812"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",502,United States,"656,563,290"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",609,New Zealand,"42,585"
202205,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 11 (C) to this Chapter; parts and accessories.",701,"Countries(Territories)Unknown","6,405"
202205,8542,Electronic integrated circuits.,106,Myanmar,"1,446"
202205,8542,Electronic integrated circuits.,110,"Hong Kong,China","2,614,987"
202205,8542,Electronic integrated circuits.,111,India,"1,080,801"
202205,8542,Electronic integrated circuits.,112,Indonesia,"14,381,380"
202205,8542,Electronic integrated circuits.,115,Israel,"391,612,536"
202205,8542,Electronic integrated circuits.,116,Japan,"1,428,498,922"
202205,8542,Electronic integrated circuits.,121,"Macao,China","1,020"
202205,8542,Electronic integrated circuits.,122,Malaysia,"2,381,748,102"
202205,8542,Electronic integrated circuits.,123,Maldives,104
202205,8542,Electronic integrated circuits.,129,Philippines,"754,702,655"
202205,8542,Electronic integrated circuits.,132,Singapore,"525,144,546"
202205,8542,Electronic integrated circuits.,133,Republic of Korea,"6,647,107,660"
202205,8542,Electronic integrated circuits.,134,Sri Lanka,"22,006"
202205,8542,Electronic integrated circuits.,136,Thailand,"636,490,580"
202205,8542,Electronic integrated circuits.,137,T¨¹rkiye,"65,464"
202205,8542,Electronic integrated circuits.,138,United Arab Emirates,"7,200"
202205,8542,Electronic integrated circuits.,141,Viet Nam,"985,416,669"
202205,8542,Electronic integrated circuits.,142,China,"3,760,231,792"
202205,8542,Electronic integrated circuits.,143,"Taiwan,China","12,263,053,328"
202205,8542,Electronic integrated circuits.,206,Cameroon,"1,287"
202205,8542,Electronic integrated circuits.,211,Chad,525
202205,8542,Electronic integrated circuits.,224,Kenya,600
202205,8542,Electronic integrated circuits.,228,Malawi,"1,123"
202205,8542,Electronic integrated circuits.,229,Mali,598
202205,8542,Electronic integrated circuits.,230,Mauritania,"7,686"
202205,8542,Electronic integrated circuits.,232,Morocco,"23,206,359"
202205,8542,Electronic integrated circuits.,234,Namibia,381
202205,8542,Electronic integrated circuits.,244,South Africa,"52,337"
202205,8542,Electronic integrated circuits.,247,Tanzania,282
202205,8542,Electronic integrated circuits.,249,Tunisia,50
202205,8542,Electronic integrated circuits.,301,Belgium,"1,313,412"
202205,8542,Electronic integrated circuits.,302,Denmark,"233,328"
202205,8542,Electronic integrated circuits.,303,United Kingdom,"3,215,614"
202205,8542,Electronic integrated circuits.,304,Germany,"172,616,380"
202205,8542,Electronic integrated circuits.,305,France,"57,089,497"
202205,8542,Electronic integrated circuits.,306,Ireland,"672,766,167"
202205,8542,Electronic integrated circuits.,307,Italy,"6,903,370"
202205,8542,Electronic integrated circuits.,309,Netherlands,"9,842,224"
