"","I_COMMODITY","value","tariff_val","effective_tariff","round_tariff","I_COMMODITY_LDESC"
"919","5515",NA,NA,NA,NA,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS (CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBERS, MIXED MAINLY WITH MATERIALS OTHER THAN COTTON) NESOI"
"920","5516",NA,NA,NA,NA,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS"
"921","5604",NA,NA,NA,NA,"RUBBER THREAD AND CORD, TEXTILE COVERED; TEXTILE YARN AND STRIP ETC. OF MANMADE MATERIALS OF SPECIFIC DIMENSIONS, COATED ETC. WITH RUBBER OR PLASTICS"
"922","5605",NA,NA,NA,NA,"METALLIZED MANMADE TEXTILE YARN OF 67 DECITEX OR MORE, NO CROSS-SECTION OVER 1 MM, GIMPED OR NOT, AND STRIP NOT OVER 5 MM WIDE COMBINED WITH METAL"
"923","5704",NA,NA,NA,NA,"CARPETS AND OTHER TEXTILE FLOOR COVERINGS, OF FELT, NOT TUFTED OR FLOCKED, WHETHER OR NOT MADE-UP"
"924","5802",NA,NA,NA,NA,"WOVEN TERRY TOWELING AND SIMILAR TERRY FABRICS, OTHER THAN NARROW FABRICS NOT OVER 30 CM IN WIDTH; TUFTED TEXTILE FABRICS, OTHER THAN FLOOR COVERINGS"
"925","5803",NA,NA,NA,NA,"GAUZE NESOI (OTHER THAN NARROW FABRICS NOT OVER 30 CM OR 11.811 IN. IN WIDTH)"
"926","5808",NA,NA,NA,NA,"BRAIDS IN THE PIECE; ORNAMENTAL TRIMMINGS IN THE PIECE, WITHOUT EMBROIDERY, OTHER THAN KNITTED OR CROCHETED; TASSELS, POMPONS AND SIMILAR ARTICLES"
"927","5809",NA,NA,NA,NA,"WOVEN FABRICS OF METAL THREAD AND WOVEN FABRICS OF METALLIZED YARN (HEADING 5605), OF A KIND USED IN APPAREL, AS FURNISHING FABRICS ETC., NESOI"
"928","5902",NA,NA,NA,NA,"TIRE CORD FABRIC OF HIGH TENACITY YARN OF NYLON OR OTHER POLYAMIDES, POLYESTERS OR VISCOSE RAYON"
"929","5904",NA,NA,NA,NA,"LINOLEUM, WHETHER OR NOT CUT TO SHAPE; FLOOR COVERINGS WITH A COATING OR COVERING APPLIED ON A TEXTILE BACKING, WHETHER OR NOT CUT TO SHAPE"
"930","5906",NA,NA,NA,NA,"RUBBERIZED TEXTILE FABRICS, OTHER THAN TIRE CORD FABRIC"
"931","5909",NA,NA,NA,NA,"TEXTILE HOSEPIPING AND SIMILAR TEXTILE TUBING, WITH OR WITHOUT LINING, ARMOR OR ACCESSORIES OF OTHER MATERIALS"
"932","6002",NA,NA,NA,NA,"KNITTED OR CROCHETED FABRICS, NESOI"
"933","6003",NA,NA,NA,NA,"KNITTED OR CROCHETED FABRICS OF A WIDTH NOT EXCEEDING 30 CM, OTHER THAN THOSE OF HEADING 6001 OR 6002"
"934","6004",NA,NA,NA,NA,"KNITTED OR CROCHETED FABRICS OF A WIDTH EXCEEDING 30 CM, CONTAINNG BY WEIGHT 5% OR MORE ELASTOMERIC YARN OR RUBBER THREAD, OTHER THAN THOSE  HEAD 6001"
"935","6213",NA,NA,NA,NA,"HANDKERCHIEFS"
"936","6215",NA,NA,NA,NA,"TIES, BOW TIES AND CRAVATS, NOT KNITTED OR CROCHETED"
"937","6308",NA,NA,NA,NA,"NEEDLECRAFT SETS, OF WOVEN FABRIC AND YARN, WITH OR WITHOUT ACCESSORIES, FOR MAKING RUGS, TAPESTRIES OR EMBROIDERED ARTICLES, PACKAGED FOR RETAIL SALE"
"938","6310",NA,NA,NA,NA,"USED OR NEW RAGS, SCRAP TWINE, CORDAGE, ROPE AND CABLES, AND WORN-OUT ARTICLES OF TWINE, CORDAGE, ROPE OR CABLES, OF TEXTILE MATERIALS"
"939","6401",NA,NA,NA,NA,"WATERPROOF FOOTWEAR WITH OUTER SOLES AND UPPERS OF RUBBER OR PLASTICS WHICH ARE FIXED TOGETHER BY BONDING OR SIMILAR PROCESSES"
"940","4001",NA,NA,NA,NA,"NATURAL RUBBER, BALATA, GUTTA-PERCHA, GUAYULE, CHICLE AND SIMILAR NATURAL GUMS, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP"
"941","4004",NA,NA,NA,NA,"WASTE, PARINGS AND SCRAP OF RUBBER (OTHER THAN HARD RUBBER) AND POWDERS AND GRANULES OBTAINED THEREFROM"
"942","4007",NA,NA,NA,NA,"VULCANIZED RUBBER THREAD AND CORD"
"943","4013",NA,NA,NA,NA,"INNER TUBES FOR TIRES, OF RUBBER"
"944","4101",NA,NA,NA,NA,"RAW HIDES AND SKINS OF BOVINE OR EQUINE ANIMALS (FRESH OR PRESERVED, BUT NOT TANNED OR FURTHER PREPARED), WHETHER OR NOT DEHAIRED OR SPLIT"
"945","4102",NA,NA,NA,NA,"RAW SKINS OF SHEEP OR LAMBS, OTHER THAN ASTRAKHAN, BROADTAIL, CARACUL OR SIMILAR SKINS (FRESH OR PRESERVED, BUT NOT TANNED OR FURTHER PREPARED)"
"946","4103",NA,NA,NA,NA,"RAW HIDES AND SKINS NESOI (FRESH OR PRESERVED, BUT NOT TANNED OR FURTHER PREPARED), WHETHER OR NOT DEHAIRED OR SPLIT"
"947","4104",NA,NA,NA,NA,"TANNED OR CRUST HIDES/SKINS OF BOVINE (INC. BUFFALO) OR EQUINE ANIMALS, WITHOUT HAIR ON WHETHER/NOT SPLIT, NT FURT PREPED, NES"
"948","4105",NA,NA,NA,NA,"TANNED OR CRUST SKINS OF SHEEP OR LAMB, WITHOUT WOOL ON, WHETHER OR NOT SPLIT, BUT NOT FURTHER PREPARED, NESOI"
"949","4106",NA,NA,NA,NA,"TANNED OR CRUST HIDES OF OTHER ANIMALS,  WITHOUT HAIR ON, WHETHER OR NOT SPLIT, BUT NOT FURTHER PREPARED, NESOI"
"950","4107",NA,NA,NA,NA,"LEATHER FURTHER PREPED AFTER TANNING/CRUSTING, INCD PARCHMENT-DRESSED LTHR OF BOVINE/EQUINE ANIMALS,  NESOI, WITHOUT HAIR ON, WHETHER/NOT SPLIT,NES"
"951","4112",NA,NA,NA,NA,"SHEEP/LAMB LEATHER FURTHER PERPARED AFTER TANNING/CRUSTING, INCLUDING PARCHEMENT-DRESSED LEATHER, W/O WOOL ON, WHR NT SPLIT, NT HD 414"
"952","4114",NA,NA,NA,NA,"CHAMOIS (INCLUDING COMBINATION CHAMOIS) LEATHER; PATENT LEATHER & PATENT LAMINATED LEATHER; METALLIZED LEATHER"
"953","4115",NA,NA,NA,NA,"COMPOSITE LEATHER W/BAS OF LTHR/FIBR IN SLAB/SHT/STP WHTR/NT IN ROLLS,PARING & WRK OF LTHR, NT SUT. FOR MANUFT OF ARTCL; LTHR DUST/PWD/FLR"
"954","4206",NA,NA,NA,NA,"ARTICLES OF GUT (OTHER THAN SILKWORM GUT), OF GOLDBEATER'S SKIN, OF BLADDERS OR OF TENDONS"
"955","4301",NA,NA,NA,NA,"RAW FURSKINS NESOI (OTHER THAN RAW HIDES AND SKINS USUALLY USED FOR LEATHER), INCLUDING HEADS, TAILS AND PIECES OR CUTTINGS SUITABLE FOR FURRIERS' USE"
"956","4302",NA,NA,NA,NA,"TANNED OR DRESSED FURSKINS (INCLUDING HEADS, TAILS AND OTHER PIECES OR CUTTINGS), WHETHER OR NOT ASSEMBLED"
"957","4304",NA,NA,NA,NA,"ARTIFICIAL FUR AND ARTICLES THEREOF"
"958","4402",NA,NA,NA,NA,"WOOD CHARCOAL (INCLUDING SHELL OR NUT CHARCOAL), WHETHER OR NOT AGGLOMERATED"
"959","4403",NA,NA,NA,NA,"WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD, OR ROUGHLY SQUARED"
"960","4404",NA,NA,NA,NA,"HOOPWOOD; SPLIT POLES; PILES, PICKETS AND STAKES OF WOOD, POINTED; ROUGHLY TRIMMED WOODEN STICKS FOR WALKING-STICKS, ETC.; CHIPWOOD AND THE LIKE"
"961","4405",NA,NA,NA,NA,"WOOD WOOL (EXCELSIOR); WOOD FLOUR"
"962","4406",NA,NA,NA,NA,"RAILWAY OR TRAMWAY SLEEPERS (CROSS-TIES) OF WOOD"
"963","4407",NA,NA,NA,NA,"WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, MORE THAN 6 MM (.236 IN.) THICK"
"964","4408",NA,NA,NA,NA,"VENEER SHEETS AND SHEETS FOR PLYWOOD AND OTHER WOOD SAWN LENGTHWISE, SLICED OR PEELED, NOT MORE THAN 6 MM (.236 IN.) THICK"
"965","4409",NA,NA,NA,NA,"WOOD, CONTINUOUSLY SHAPED (TONGUED, GROOVED, MOLDED, ETC.) ALONG ANY OF ITS EDGES OR FACES"
"966","4410",NA,NA,NA,NA,"PARTICLE BOARD AND SIMILAR BOARD OF WOOD OR OTHER LIGNEOUS MATERIALS"
"967","4411",NA,NA,NA,NA,"FIBERBOARD OF WOOD OR OTHER LIGNEOUS MATERIALS"
"968","4414",NA,NA,NA,NA,"WOODEN FRAMES FOR PAINTINGS, PHOTOGRAPHS, MIRRORS OR SIMILAR OBJECTS"
"969","4416",NA,NA,NA,NA,"CASKS, BARRELS, VATS, TUBS AND OTHER COOPERS' PRODUCTS AND PARTS THEREOF, OF WOOD, INCLUDING STAVES"
"970","4501",NA,NA,NA,NA,"NATURAL CORK, RAW OR SIMPLY PREPARED; WASTE CORK; CRUSHED, GRANULATED OR GROUND CORK"
"971","4502",NA,NA,NA,NA,"NATURAL CORK, DEBACKED OR ROUGHLY SQUARED, OR RECTANGULAR (OR SQUARE) BLOCKS, PLATES, SHEETS OR STRIP, AND SHARP-EDGED BLANKS FOR CORKS OR STOPPERS"
"972","4503",NA,NA,NA,NA,"ARTICLES OF NATURAL CORK"
"973","4504",NA,NA,NA,NA,"AGGLOMERATED CORK AND ARTICLES THEREOF"
"974","4601",NA,NA,NA,NA,"PLAITS AND SIMILAR PRODUCTS OF PLAITING MATERIALS; PLAITING MATERIALS ETC. BOUND IN STRANDS OR WOVEN IN SHEETS, WHETHER OR NOT BEING FINISHED ARTICLES"
"975","4701",NA,NA,NA,NA,"MECHANICAL WOODPULP"
"976","4702",NA,NA,NA,NA,"CHEMICAL WOODPULP, DISSOLVING GRADES"
"977","4703",NA,NA,NA,NA,"CHEMICAL WOODPULP, SODA OR SULFATE, OTHER THAN DISSOLVING GRADES"
"978","4704",NA,NA,NA,NA,"CHEMICAL WOODPULP, SULFITE, OTHER THAN DISSOLVING GRADES"
"979","4705",NA,NA,NA,NA,"WOOD PULP OBTAINIED BY A COMBINATION OF MECHANICAL AND CHEMICAL PULPING PROCESSES"
"980","4706",NA,NA,NA,NA,"PULPS OF FIBERS DERIVED FROM RECOVERED (WASTE AND SCRAP) PAPER OR PAPERBOARD OR FROM OTHER CELLULOSIC MATERIAL"
"981","4707",NA,NA,NA,NA,"WASTE AND SCRAP OF PAPER OR PAPERBOARD"
"982","4801",NA,NA,NA,NA,"NEWSPRINT, IN ROLLS OR SHEETS"
"983","4803",NA,NA,NA,NA,"TOILET, FACIAL TISSUE, TOWEL OR NAPKIN STOCK AND SIMILAR PAPER, CELLULOSE FIBER WADDING AND WEBS, IN ROLLS OR SHEETS OVER"
"984","4807",NA,NA,NA,NA,"COMPOSITE PAPER AND PAPERBOARD (MADE BY STICKING FLAT LAYERS TOGETHER WITH AN ADHESIVE), NOT SURFACE-COATED OR IMPREGNATED, IN ROLLS OR SHEETS"
"985","4808",NA,NA,NA,NA,"PAPER AND PAPERBOARD, CORRUGATED, CREPED, CRINKLED, EMBOSSED OR PERFORATED, NESOI, IN ROLLS OR SHEETS"
"986","4809",NA,NA,NA,NA,"CARBON PAPER, SELF-COPY PAPER AND OTHER COPYING OR TRANSFER PAPERS, WHETHER OR NOT PRINTED, IN ROLLS OR SHEETS"
"987","4812",NA,NA,NA,NA,"FILTER BLOCKS, SLABS AND PLATES, OF PAPER PULP"
"988","4813",NA,NA,NA,NA,"CIGARETTE PAPER, WHETHER OR NOT CUT TO SIZE OR IN THE FORM OF BOOKLETS OR TUBES"
"989","5001",NA,NA,NA,NA,"SILKWORM COCOONS SUITABLE FOR REELING"
"990","5002",NA,NA,NA,NA,"RAW SILK (NOT THROWN)"
"991","5003",NA,NA,NA,NA,"SILK WASTE (INCLUDING COCOONS UNSUITABLE FOR REELING, YARN WASTE AND GARNETTED STOCK)"
"992","5004",NA,NA,NA,NA,"SILK YARN (OTHER THAN SPUN FROM SILK WASTE) NOT PUT UP FOR RETAIL SALE"
"993","5005",NA,NA,NA,NA,"YARN SPUN FROM SILK WASTE, NOT PUT UP FOR RETAIL SALE"
"994","5007",NA,NA,NA,NA,"WOVEN FABRICS OF SILK OR SILK WASTE"
"995","5102",NA,NA,NA,NA,"FINE OR COARSE ANIMAL HAIR, NOT CARDED OR COMBED"
"996","5103",NA,NA,NA,NA,"WASTE OF WOOL OR OF FINE OR COARSE ANIMAL HAIR, INCLUDING YARN WASTE BUT EXCLUDING GARNETTED STOCK"
"997","5104",NA,NA,NA,NA,"GARNETTED STOCK OF WOOL OR OF FINE OR COARSE ANIMAL HAIR"
"998","5105",NA,NA,NA,NA,"WOOL AND FINE OR COARSE ANIMAL HAIR, CARDED OR COMBED"
"999","5106",NA,NA,NA,NA,"YARN OF CARDED WOOL, NOT PUT UP FOR RETAIL SALE"
"1000","5107",NA,NA,NA,NA,"YARN OF COMBED WOOL, NOT PUT UP FOR RETAIL SALE"
"1001","5108",NA,NA,NA,NA,"YARN OF FINE ANIMAL HAIR (CARDED OR COMBED), NOT PUT UP FOR RETAIL SALE"
"1002","5109",NA,NA,NA,NA,"YARN OF WOOL OR FINE ANIMAL HAIR, PUT UP FOR RETAIL SALE"
"1003","5110",NA,NA,NA,NA,"YARN OF COARSE ANIMAL HAIR OR OF HORSEHAIR (INCLUDING GIMPED HORSEHAIR YARN), WHETHER OR NOT PUT UP FOR RETAIL SALE"
"1004","5111",NA,NA,NA,NA,"WOVEN FABRICS OF CARDED WOOL OR CARDED FINE ANIMAL HAIR"
"1005","5112",NA,NA,NA,NA,"WOVEN FABRICS OF COMBED WOOL OR COMBED FINE ANIMAL HAIR"
"1006","5113",NA,NA,NA,NA,"WOVEN FABRICS OF COARSE ANIMAL HAIR OR HORSEHAIR"
"1007","5202",NA,NA,NA,NA,"COTTON WASTE (INCLUDING YARN WASTE AND GARNETTED STOCK)"
"1008","5203",NA,NA,NA,NA,"COTTON, CARDED OR COMBED"
"1009","5206",NA,NA,NA,NA,"COTTON YARN (OTHER THAN SEWING THREAD), CONTAINING LESS THAN 85% (BY WT.) COTTON, NOT PUT UP FOR RETAIL SALE"
"1010","5207",NA,NA,NA,NA,"COTTON YARN (OTHER THAN SEWING THREAD) PUT UP FOR RETAIL SALE"
"1011","5208",NA,NA,NA,NA,"WOVEN FABRICS OF COTTON, CONTAINING 85% OR MORE COTTON BY WEIGHT, WEIGHING NOT MORE THAN 200 G/M2"
"1012","5211",NA,NA,NA,NA,"WOVEN FABRICS OF COTTON, CONTAINING LESS THAN 85% COTTON BY WEIGHT, MIXED MAINLY OR SOLELY WITH MANMADE FIBERS, WEIGHING MORE THAN 200 G/M2"
"1013","5301",NA,NA,NA,NA,"FLAX, RAW OR PROCESSED BUT NOT SPUN; FLAX TOW AND WASTE (INCLUDING YARN WASTE AND GARNETTED STOCK)"
"1014","5302",NA,NA,NA,NA,"TRUE HEMP (CANNABIS SATIVA L.), RAW OR PROCESSED BUT NOT SPUN; TOW AND WASTE OF TRUE HEMP (INCLUDING YARN WASTE AND GARNETTED STOCK)"
"1015","5305",NA,NA,NA,NA,"COCONUT, ABACA (MANILLA HEMP), RAMIE AND VEGETABLE TEXTILE FIBERS NESOI, RAW ETC. BUT NOT SPUN; TOW, NOILS AND WASTE OF THESE FIBERS"
"1016","5306",NA,NA,NA,NA,"FLAX YARN"
"1017","5307",NA,NA,NA,NA,"YARN OF JUTE OR OTHER TEXTILE BAST FIBERS NESOI (EXCLUDING FLAX, TRUE HEMP AND RAMIE)"
"1018","5308",NA,NA,NA,NA,"YARN OF VEGETABLE TEXTILE FIBERS NESOI; PAPER YARN"
"1019","5309",NA,NA,NA,NA,"WOVEN FABRICS OF FLAX"
"1020","5310",NA,NA,NA,NA,"WOVEN FABRICS OF JUTE OR OF OTHER TEXTILE BAST FIBERS NESOI (EXCLUDING FLAX, TRUE HEMP AND RAMIE)"
"1021","5311",NA,NA,NA,NA,"WOVEN FABRICS OF VEGETABLE TEXTILE FIBERS, NESOI; WOVEN FABRICS OF PAPER YARN"
"1022","5401",NA,NA,NA,NA,"SEWING THREAD OF MANMADE FILAMENTS, WHETHER OR NOT PUT UP FOR RETAIL SALE"
"1023","5403",NA,NA,NA,NA,"ARTIFICIAL FILAMENT YARN (OTHER THAN SEWING THREAD), NOT PUT UP FOR RETAIL SALE, INCLUDING ARTIFICIAL MONOFILAMENTS OF LESS THAN 67 DECITEX"
"1024","5404",NA,NA,NA,NA,"SYNTHETIC MONOFILAMENT OF 67 DECITEX OR MORE, WITH NO CROSS-SECTIONAL DIMENSION OVER 1 MM; STRIP ETC. OF SYNTHETIC TEXTILES NOT OVER 5 MM IN WIDTH"
"1025","5405",NA,NA,NA,NA,"ARTIFICIAL MONOFILAMENT OF 67 DECITEX OR MORE, WITH NO CROSS-SECTIONAL DIMENSION OVER 1 MM; STRIP ETC. OF ARTIFICIAL TEXTILE NOT OVER 5 MM IN WIDTH"
"1026","5406",NA,NA,NA,NA,"MANMADE FILAMENT YARN (OTHER THAN SEWING THREAD), PUT UP FOR RETAIL SALE"
"1027","5501",NA,NA,NA,NA,"SYNTHETIC FILAMENT TOW"
"1028","5502",NA,NA,NA,NA,"ARTIFICIAL FILAMENT TOW"
"1029","5503",NA,NA,NA,NA,"SYNTHETIC STAPLE FIBERS, NOT CARDED, COMBED OR OTHERWISE PROCESSED FOR SPINNING"
"1030","5505",NA,NA,NA,NA,"WASTE OF MANMADE FIBERS (INCLUDING NOILS, YARN WASTE AND GARNETTED STOCK)"
"1031","5506",NA,NA,NA,NA,"SYNTHETIC STAPLE FIBERS, CARDED, COMBED OR OTHERWISE PROCESSED FOR SPINNING"
"1032","5507",NA,NA,NA,NA,"ARTIFICAL STAPLE FIBERS, CARDED, COMBED OR OTHERWISE PROCESSED FOR SPINNING"
"1033","5508",NA,NA,NA,NA,"SEWING THREAD OF MANMADE STAPLE FIBERS, WHETHER OR NOT PUT UP FOR RETAIL SALE"
"1034","5509",NA,NA,NA,NA,"YARN (OTHER THAN SEWING THREAD) OF SYNTHETIC STAPLE FIBERS, NOT PUT UP FOR RETAIL SALE"
"1035","5510",NA,NA,NA,NA,"YARN (OTHER THAN SEWING THREAD) OF ARTIFICIAL STAPLE FIBERS, NOT PUT UP FOR RETAIL SALE"
"1036","5511",NA,NA,NA,NA,"YARN (OTHER THAN SEWING THREAD) OF MANMADE STAPLE FIBERS, PUT UP FOR RETAIL SALE"
"1037","5513",NA,NA,NA,NA,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS, CONTAINING LESS THAN 85% BY WEIGHT OF SUCH FIBERS, MIXED MAINLY WITH COTTON, WEIGHING NOT OVER 170 G/M2"
"1038","2817",NA,NA,NA,NA,"ZINC OXIDE AND ZINC PEROXIDE"
"1039","2819",NA,NA,NA,NA,"CHROMIUM OXIDES AND HYDROXIDES"
"1040","2820",NA,NA,NA,NA,"MANGANESE OXIDES"
"1041","2821",NA,NA,NA,NA,"IRON OXIDES AND HYDROXIDES; EARTH COLORS CONTAINING BY WEIGHT 70% OR MORE OF COMBINED IRON EVALUATED AS FE203"
"1042","2822",NA,NA,NA,NA,"COBALT OXIDES AND HYDROXIDES; COMMERCIAL COBALT OXIDES"
"1043","2823",NA,NA,NA,NA,"TITANIUM OXIDES"
"1044","2824",NA,NA,NA,NA,"LEAD OXIDES; RED LEAD AND ORANGE LEAD"
"1045","2825",NA,NA,NA,NA,"HYDRAZINE AND HYDROXYLAMINE AND THEIR INORGANIC SALTS; INORGANIC BASES NESOI; METAL OXIDES, HYDROXIDES AND PEROXIDES NESOI"
"1046","2826",NA,NA,NA,NA,"FLUORIDES; FLUOROSILICATES, FLUOROALUMINATES AND OTHER COMPLEX FLUORINE SALTS"
"1047","2828",NA,NA,NA,NA,"HYPOCHLORITES; COMMERCIAL CALCIUM HYPOCHLORITE; CHLORITES; HYPOBROMITES"
"1048","2829",NA,NA,NA,NA,"CHLORATES AND PERCHLORATES; BROMATES AND PERBROMATES; IODATES AND PERIODATES"
"1049","2830",NA,NA,NA,NA,"SULFIDES; POLYSULFIDES"
"1050","2831",NA,NA,NA,NA,"DITHIONITES AND SULFOXYLATES"
"1051","2832",NA,NA,NA,NA,"SULFITES; THIOSULFATES"
"1052","2837",NA,NA,NA,NA,"CYANIDES, CYANIDE OXIDES AND COMPLEX CYANIDES"
"1053","2839",NA,NA,NA,NA,"SILICATES; COMMERCIAL ALKALI METAL SILICATES"
"1054","2840",NA,NA,NA,NA,"BORATES; PEROXOBORATES (PERBORATES)"
"1055","2841",NA,NA,NA,NA,"SALTS OF OXOMETALLIC OR PEROXOMETALLIC ACIDS"
"1056","2842",NA,NA,NA,NA,"SALTS OF INORGANIC ACIDS OR PEROXOACIDS, EXCLUDING AZIDES, NESOI"
"1057","2843",NA,NA,NA,NA,"COLLOIDAL PRECIOUS METALS; INORGANIC OR ORGANIC COMPOUNDS OF PRECIOUS METALS, CHEMICALLY DEFINED OR NOT; AMALGAMS OF PRECIOUS METALS"
"1058","2847",NA,NA,NA,NA,"HYDROGEN PEROXIDE, WHETHER OR NOT SOLIDIFIED WITH UREA"
"1059","2852",NA,NA,NA,NA,"MERCURY COMPOUNDS, INORGANIC OR ORGANIC, WHETHER OR NOT CHEMICALLY DEFINED, EXCLUDING AMALGAMS"
"1060","2904",NA,NA,NA,NA,"SULFONATED, NITRATED OR NITROSATED DERIVATIVES OF HYDROCARBONS, WHETHER OR NOT HALOGENATED"
"1061","2907",NA,NA,NA,NA,"PHENOLS; PHENOL-ALCOHOLS"
"1062","2911",NA,NA,NA,NA,"ACETALS AND HEMIACETALS, WHETHER OR NOT WITH OTHER OXYGEN FUNCTION, AND THEIR HALOGENATED, SULFONATED, NITRATED OR NITROSATED DERIVATIVES"
"1063","2912",NA,NA,NA,NA,"ALDEHYDES; CYCLIC POLYMERS OF ALDEHYDES; PARAFORMALDEHYDE"
"1064","2913",NA,NA,NA,NA,"HALOGENATED, SULFONATED, NITRATED OR NITROSATED DERIVATIVES OF ALDEHYDE-FUNCTION COMPOUNDS"
"1065","2919",NA,NA,NA,NA,"PHOSPHORIC ESTERS AND THEIR SALTS, INCLUDING LACTOPHOSPHATES; THEIR HALOGENATED, SULFONATED, NITRATED, OR NITROSATED DERIVATIVES"
"1066","2920",NA,NA,NA,NA,"ESTERS OF INORGANIC ACIDS OF NON-METALS  (EXCLUDING ESTERS OF HYDROGEN HALIDES) NESOI AND THEIR SALTS; THEIR HALOGENATED, SULFONATED, NITRATED ETC. DE"
"1067","2927",NA,NA,NA,NA,"DIAZO-, AZO-, OR AZOXY-COMPOUNDS"
"1068","2929",NA,NA,NA,NA,"NITROGEN FUNCTION COMPOUNDS NESOI"
"1069","3201",NA,NA,NA,NA,"TANNING EXTRACTS OF VEGETABLE ORIGIN; TANNINS AND THEIR SALTS, ETHERS, ESTERS AND OTHER DERIVATIVES"
"1070","3202",NA,NA,NA,NA,"SYNTHETIC ORGANIC TANNING SUBSTANCES; INORGANIC TANNING SUBSTANCES; TANNING PREPARATIONS; ENZYMATIC PREPARATIONS FOR PRE-TANNING"
"1071","3205",NA,NA,NA,NA,"COLOR LAKES; PREPARATIONS BASED ON COLOR LAKES"
"1072","3207",NA,NA,NA,NA,"PREPARED PIGMENTS, OPACIFIERS AND COLORS, VITRIFIABLE ENAMELS ETC. USED IN THE CERAMIC, ENAMELING OR GLASS INDUSTRY; GLASS (FRIT OR OTHER) POWDER ETC."
"1073","3210",NA,NA,NA,NA,"PAINTS AND VARNISHES (INCLUDING ENAMELS, LACQUERS AND DISTEMPERS); PREPARED WATER PIGMENTS OF A KIND USED FOR FINISHING LEATHER"
"1074","3211",NA,NA,NA,NA,"PREPARED DRIERS"
"1075","3213",NA,NA,NA,NA,"ARTISTS', STUDENTS' OR SIGNBOARD PAINTERS' COLORS, MODIFYING TINTS ETC., IN TABLETS, TUBES, JARS, BOTTLES OR IN SIMILAR FORMS OR PACKINGS"
"1076","3501",NA,NA,NA,NA,"CASEIN, CASEINATES AND OTHER CASEIN DERIVATIVES; CASEIN GLUES"
"1077","3503",NA,NA,NA,NA,"GELATIN (INCLUDING GELATIN IN RECTANGULAR OR SQUARE SHEETS) AND GELATIN DERIVATIVES; ISINGLASS; OTHER GLUE OF ANIMAL ORIGIN (EXCEPT CASEIN GLUE) NESOI"
"1078","3601",NA,NA,NA,NA,"PROPELLANT POWDERS"
"1079","3605",NA,NA,NA,NA,"MATCHES, OTHER THAN PYROTECHNIC ARTICLES"
"1080","3606",NA,NA,NA,NA,"FERROCERIUM AND OTHER PYROPHORIC ALLOYS IN ALL FORMS; ARTICLES OF SPECIFIED COMBUSTIBLE MATERIALS"
"1081","3701",NA,NA,NA,NA,"PHOTOGRAPHIC PLATES AND FILM, FLAT, SENSITIZED, UNEXPOSED, NOT OF PAPER, PAPERBOARD OR TEXTILES; INSTANT PRINT FILM, FLAT, SENSITIZED, UNEXPOSED"
"1082","3702",NA,NA,NA,NA,"PHOTOGRAPHIC FILM IN ROLLS, SENSITIZED, UNEXPOSED, NOT OF PAPER, PAPERBOARD OR TEXTILES; INSTANT PRINT FILM IN ROLLS, SENSITIZED, UNEXPOSED"
"1083","3703",NA,NA,NA,NA,"PHOTOGRAPHIC PAPER, PAPERBOARD AND TEXTILES, SENSITIZED, UNEXPOSED"
"1084","3704",NA,NA,NA,NA,"PHOTOGRAPHIC PLATES, FILM, PAPER, PAPERBOARD AND TEXTILES, EXPOSED BUT NOT DEVELOPED"
"1085","3706",NA,NA,NA,NA,"MOTION-PICTURE FILM, EXPOSED AND DEVELOPED, WITH OR WITHOUT SOUND TRACK OR CONSISTING ONLY OF SOUND TRACK"
"1086","3707",NA,NA,NA,NA,"CHEMICAL PREPARATIONS FOR USE IN PHOTOGRAPHY; UNMIXED PRODUCTS FOR PHOTOGRAPHIC USES, PACKAGED IN MEASURED PORTIONS READY FOR USE OR RETAIL SALE"
"1087","3801",NA,NA,NA,NA,"ARTIFICIAL GRAPHITE; COLLOIDAL GRAPHITE; PREPARATIONS BASED ON GRAPHITE OR OTHER CARBON IN PASTES, BLOCKS, PLATES OR OTHER SEMIMANUFACTURES"
"1088","3803",NA,NA,NA,NA,"TALL OIL, WHETHER OR NOT REFINED"
"1089","3804",NA,NA,NA,NA,"RESIDUAL LYES FROM THE MANUFACTURE OF WOOD PULP, WHETHER OR NOT CONCENTRATED, DESUGARED ETC., INCLUDING LIGNIN SULFONATES, BUT EXCLUDING TALL OIL"
"1090","3805",NA,NA,NA,NA,"GUM, WOOD OR SULFATE TURPENTINE ETC. FROM CONIFEROUS WOODS; CRUDE DIPENTENE; SULFITE TURPENTINE ETC.; PINE OIL WITH ALPHA-TERPINEOL PREDOMINATING"
"1091","3806",NA,NA,NA,NA,"ROSIN AND RESIN ACIDS AND DERIVATIVES THEREOF; ROSIN SPIRIT AND ROSIN OILS; RUN GUMS"
"1092","3807",NA,NA,NA,NA,"WOOD TAR; WOOD TAR OILS; WOOD CRESOTE; WOOD NAPHTHA; VEGETABLE PITCH; BREWERS' PITCH AND LIKE PRODUCTS BASED ON ROSIN, RESIN ACIDS OR VEGETABLE PITCH"
